"Protein","Total identified peptides","Total quantified peptides","Annotation","C_0_R_1","C_0_R_2","C_0_R_3","C_1_R_1","C_1_R_2","C_1_R_3","C_2_R_1","C_2_R_2","C_2_R_3","C_3_R_1","C_3_R_2","C_3_R_3","C_4_R_1","C_4_R_2","C_4_R_3","C_5_R_1","C_5_R_2","C_5_R_3"
"Q99707",11,9,"METH_HUMAN Methionine synthase",0.187669715115052,0.134072377801766,0.251098657479848,0.0585132747385796,0.0602168138308739,-0.0176816905194057,-0.213550167105896,-0.213438684236664,-0.142798991307865,0.0677614020607184,0.179979424804724,0.177840530968325,0.0379493816371882,-0.0804445132044496,-0.0422610412840369,-0.132075794605608,-0.159268609605218,-0.138053046227351
"P18031",23,22,"PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1",0.358210331453385,0.300263101678734,0.322701449478762,0.267986709542587,0.248033533802601,0.252133235828692,0.112784144222672,0.0935681321489214,0.0861990146309965,-0.155977221260482,-0.188181443574121,-0.161668179016102,-0.199070217699946,-0.254304259478749,-0.246672515622495,-0.255072606149591,-0.281043765227588,-0.254794214101502
"O95229",4,3,"ZWINT_HUMAN ZW10 interactor",1.23712347937787,1.2737136360469,1.09785138384852,0.90042129187135,0.88921508551791,0.779354289384427,-0.485934914113003,-0.406135582759883,-0.405390707673,-0.909244130362484,-0.616698281369488,-0.648917788369458,-1.05931880263056,-0.381335526036779,-0.445320366438902,-1.01566993626076,-0.312300535909263,-0.428245533665095
"O95218",12,11,"ZRAB2_HUMAN Zinc finger Ran-binding domain-containing protein 2",-0.155933900909896,-0.147270945669363,-0.11324204390941,-0.161091191214205,-0.165587294206754,-0.259995663896709,0.189910284367415,0.14690795812829,0.229558883176882,0.158567187438209,0.255140648798618,0.206168948384712,0.0294427594905109,-0.00834350675436049,-0.00666207241276244,-0.0400214005548827,-0.108183423946014,-0.0967999612141882
"P06400",20,20,"RB_HUMAN Retinoblastoma-associated protein",0.690534382851367,0.678750767216063,0.78020155002921,0.371951525328442,0.387394428580467,0.514013144461322,-0.266811082234136,-0.191639949643165,-0.211254531139853,-0.297868838511098,-0.268672629235023,-0.243923991510957,-0.315164203128577,-0.271236863812796,-0.301789832624694,-0.445112508576067,-0.400949330949044,-0.417301468780108
"O00178",16,12,"GTPB1_HUMAN GTP-binding protein 1",-0.205334906333377,-0.14212635911619,-0.189050445430903,0.00941374405327629,0.00917603137629114,0.133823278828366,-0.0579692272391792,-0.0684947491288022,-0.0815234585778807,-0.102074095626743,-0.0670225535678967,-0.0512527468032837,0.117229190211718,0.151033606232056,0.0426612683983686,0.221198463960745,0.139149365923251,0.186385436473432
"Q07352",7,7,"TISB_HUMAN mRNA decay activator protein ZFP36L1",0.953643637405409,0.931144996460428,0.912871369310235,0.278805242386773,0.344128708118918,0.19505541867641,-0.140238665858145,-0.0717193767356667,-0.0487793025276722,-0.151094452359073,-0.141811415368662,-0.25678025370601,-0.383871216377829,-0.537328790563324,-0.506612439617531,-0.389022632856167,-0.517137221858564,-0.628552467665376
"P47974",2,2,"TISD_HUMAN mRNA decay activator protein ZFP36L2",0.444249802571796,0.459709568757823,0.607302390949894,0.276960431873192,0.337966520783682,0.459230327229744,-0.49576941525097,-0.536661519691266,-0.134977150938022,-0.152187747807754,-0.1724546121659,-0.247815772616226,-0.0439555720117263,-0.349212499769125,-0.436820415144774,0.0755922961659203,-0.123466463161046,-0.333594535165938
"O95352",13,12,"ATG7_HUMAN Ubiquitin-like modifier-activating enzyme ATG7",0.127196296895113,0.125776397279307,0.149891672651467,0.0717501571632753,0.0801500026113025,0.0672018026265481,0.00584033569817169,0.0861282395681367,0.056282989920953,-0.0299915387471987,0.0768313115921044,0.01482964706501,-0.117844135095806,-0.10154024998702,-0.127212296419203,-0.122146724854004,-0.162910662143399,-0.120301055967049
"Q9UFN0",6,5,"NPS3A_HUMAN Protein NipSnap homolog 3A",-0.258936298820904,-0.201058104794147,-0.350416271488664,-0.217047912326119,-0.199155925879112,-0.182281645785435,0.141253331327859,0.164512603848752,0.150939840599882,0.149336672996092,0.0636934310619147,0.101355382826558,0.157877819838267,0.0182246393006166,0.111765357381738,0.186262061370628,0.0308072769298376,0.154187136229117
"Q7Z6I8",3,3,"CE024_HUMAN UPF0461 protein C5orf24",-0.13224388997448,-0.048730395659351,-0.0703350204934439,-0.0250578195610547,0.0039796779880368,0.000950853764805776,0.238602549096949,0.277511133236423,0.0520661959278384,0.201314029989806,0.169671736873667,0.0746865188942492,0.0031975907096283,-0.0788555412627261,-0.0321874247934842,-0.337984771275314,-0.0398097827800572,-0.117148991829552
"P82675",14,9,"RT05_HUMAN 28S ribosomal protein S5, mitochondrial",-0.271654816107409,-0.29153659566402,-0.101837898671428,-0.139031099344433,-0.117243478682144,0.0997571975672659,0.00791983180475949,-0.0510139019517269,-0.00245624475035077,0.0227199510863818,0.0715496132875462,0.15298326429257,0.0433230415944938,0.138850030458248,0.160791975729552,0.084504402306664,0.100721909876786,0.158780927794622
"Q9H7Z3",7,5,"NRDE2_HUMAN Protein NRDE2 homolog",-0.0395086379090887,-0.0802820957530634,-0.121799446067459,0.018742934746176,-0.0459471801498422,-0.0882328771078934,0.391818263104332,0.236821672266721,0.217021619703973,0.200668248508649,0.192473760901039,0.108391194607371,0.0215237074977231,-0.1068427932366,-0.172151737238697,-0.164360051215914,-0.256245867004338,-0.244370137500436
"Q9Y5Y2",9,9,"NUBP2_HUMAN Cytosolic Fe-S cluster assembly factor NUBP2",0.0738869221917296,0.0445810425185671,0.168109397464351,-0.0915371129590928,-0.029732010470411,0.00239659015965498,0.0553018612205859,0.0323743574009895,0.109358964042892,-0.0379256583363475,0.0858629749014348,0.00624407773696674,-0.062005790611754,0.0539729522066106,-0.0545195165479683,-0.157362463931989,-0.124329045699881,-0.024862038673426
"P53384",5,4,"NUBP1_HUMAN Cytosolic Fe-S cluster assembly factor NUBP1",0.12641396963101,0.128832668778285,0.197471748465929,-0.0772646212593211,-0.098029491135396,-0.0315105831089794,0.0484483313327938,0.0964164105199775,0.23823894395895,0.0334236668154214,0.178475278498391,0.0601151111155627,-0.196473377607188,-0.101826411026301,-0.0954773218591285,-0.23297397434072,-0.20002658116256,-0.109984317330433
"Q8TED0",10,9,"UTP15_HUMAN U3 small nucleolar RNA-associated protein 15 homolog",0.126573594108123,0.104813450867038,0.195466081941535,0.0495309559533566,-0.0202605103758104,0.0739883283379756,0.0247167061948312,-0.00986854899066197,0.0634275588166523,0.00385367799445865,0.0482153157027981,0.0698769274077553,-0.075934700414368,-0.0770834903576322,-0.107675373574472,-0.128805645572931,-0.172373030647215,-0.173656596416133
"Q969K3",3,3,"RNF34_HUMAN E3 ubiquitin-protein ligase RNF34",0.339639086062542,0.263531373453538,0.713553362160361,0.195060014657372,0.21611866223996,0.359921104799214,-0.141665755102102,-0.171611001912326,0.136775757914816,-0.133570195499363,-0.0791682259023905,-0.065826541854897,-0.29098266412288,-0.174147217056583,-0.12188470143006,-0.284741239544422,-0.253952793382738,-0.490111858101513
"P21399",31,27,"ACOC_HUMAN Cytoplasmic aconitate hydratase",0.171198248874453,0.0911607819158791,0.205226787902443,0.152660099210228,0.113444981383887,0.168465064158508,0.173229496743159,0.213295617807364,0.292517631339349,-0.0521478977890352,-0.0757176902390602,-0.0873216050712788,-0.21328723978858,-0.244803772307176,-0.200107696372461,-0.238425963749277,-0.19547731087372,-0.248983358331028
"O00408",5,5,"PDE2A_HUMAN cGMP-dependent 3',5'-cyclic phosphodiesterase",-1.19338084620383,-0.95812286370474,-0.978210152505264,-0.767334319963015,-0.789398585983792,-0.804446733855244,-0.649969161182556,-0.500894478832998,-0.757637569243363,0.269553023573284,-0.0162146376089892,0.0945790702138426,0.912101585726002,0.840706642693207,0.887142017466283,1.29875995377996,1.06215757737379,1.13362737584136
"Q6ZWJ1",11,8,"STXB4_HUMAN Syntaxin-binding protein 4",0.258062120134325,0.242082698986512,0.41669716312566,0.179855028181748,0.235101201567236,0.398147235379778,0.0204029842265884,0.0964678382187618,0.22485586848777,-0.169087196511786,0.0270913197675842,-0.0188538368407044,-0.339302201064177,-0.142813211427461,-0.158069997498729,-0.541431916875126,-0.350816568820572,-0.334213135668852
"P84095",10,10,"RHOG_HUMAN Rho-related GTP-binding protein RhoG",0.233142322373122,0.181346411784843,0.242315381644724,0.121566428130168,0.037283827646958,0.0316997120700572,0.0906931827690845,0.0628252491963597,0.197708152513613,0.00640354187523633,0.0277302091499745,-0.0289816789118958,-0.13369763436859,-0.177286499710364,-0.189389663686128,-0.188411292982225,-0.282850284986416,-0.21186343826678
"P60953",6,4,"CDC42_HUMAN Cell division control protein 42 homolog",0.097398965706488,0.0807772686777137,0.0912044875926436,0.153523846103415,0.160166374088525,0.118661856584503,0.100680591423863,0.0286511393450732,0.0604192822279042,-0.04290791892978,0.0230468319339949,-0.070718408661222,-0.0243339197112254,-0.172725460214532,-0.132212965803337,-0.107301267672704,-0.201422377401259,-0.162908325290066
"P63000",5,5,"RAC1_HUMAN Ras-related C3 botulinum toxin substrate 1",0.381991169478183,0.306224981276819,0.381960371675821,-0.0581683405684114,-0.0806060374341108,-0.114608087564051,-0.0303757749337247,0.163160980087979,0.229587450032244,0.0864758193648432,0.19492062611066,-0.00133741615991504,-0.320624060084059,-0.214300679577495,-0.18788899799914,-0.270997474670835,-0.213232099547347,-0.252182429487461
"P58557",2,2,"YBEY_HUMAN Endoribonuclease YbeY",-0.166867876795036,-0.0251174659809826,-0.281900948005371,-0.153943984187194,-0.0356927288745547,0.232221952746021,0.232784554867586,0.234121871632935,-0.152961750488836,0.212307252994461,0.142634041085521,0.00807774894434261,0.0748726669987633,-0.0127461239319643,0.00582541541307853,-0.142445327816635,0.0308400526606844,-0.0869998698431471
"P0DN76|Q01081",6,6,"U2AF5_HUMAN Splicing factor U2AF 35 kDa subunit-like protein",0.117137795559418,0.115529468312067,0.41287386948613,0.0413725969172828,-0.00702501438559262,-0.192113832122533,0.272524634928123,0.19934962711048,0.465207348405047,0.130561358588889,0.331206701817828,0.0909617757123736,-0.0299743649191253,-0.231876392663774,-0.358122113766165,-0.275305305735078,-0.54767154331484,-0.464342429318266
"Q9NZL9",14,12,"MAT2B_HUMAN Methionine adenosyltransferase 2 subunit beta",0.0853310814125283,-0.0146583252685042,-0.000441174350488143,-0.0442561632953157,-0.0214712274912423,-0.0972815365368815,0.178356499175984,0.282433775802829,0.179571213065333,0.164329614377233,0.1514409220792,0.0653317497888705,-0.0831318406432872,-0.117306800189416,-0.120028376238571,-0.17522661364225,-0.205043465872728,-0.255666967242654
"Q9UKU7",7,7,"ACAD8_HUMAN Isobutyryl-CoA dehydrogenase, mitochondrial",-0.367948533348476,-0.376848056509905,-0.405976683922542,-0.265859579585354,-0.245271450158064,-0.31979758213641,0.0964184880891311,0.156182103786381,0.0400220388431556,0.28995479916463,0.168991025465271,0.146131886496035,0.232812763782015,0.209791558620495,0.187395230147576,0.274649681280567,0.235001774326691,0.165630921201818
"Q12894",3,3,"IFRD2_HUMAN Interferon-related developmental regulator 2",0.149597055760713,0.309597164781277,-0.0793396384424106,-0.122060155821248,-0.014790235426525,-0.038958101292178,-0.0367067900708714,0.164079474718871,-0.2061036897954,0.20287717963286,-0.128053572498108,-0.0916838239699693,0.0560388545872225,0.0215561388188272,0.0168211009759383,-0.174262179790745,0.122076399566523,0.0161347400451681
"Q9Y4R8",14,13,"TELO2_HUMAN Telomere length regulation protein TEL2 homolog",0.111772862921594,0.064110357949535,0.393596896116273,0.0412931967408829,0.0636504114774868,0.280376597758965,-0.0659768306523786,-0.0382919094214131,-0.0520933657696764,0.0176447000615998,-0.0238588397833185,-0.0631423353608,-0.11919852139676,-0.153380959519295,-0.0875175669971932,-0.0897798517720058,-0.103826882492799,-0.186096756775684
"P23258",14,10,"TBG1_HUMAN Tubulin gamma-1 chain",0.248873664464388,0.183842504187876,0.306882400089259,0.0545078231767598,0.026315821030574,0.0625759624046998,-0.0455969520882284,0.0160210983588673,0.114903592354336,-0.0838778041604486,0.0366472716959511,0.0263121915333633,-0.119196221083819,-0.10516874375387,-0.0723438284829652,-0.288755748268298,-0.14688279804133,-0.222407903799904
"Q96IJ6",8,7,"GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha",-0.0241810527937991,-0.0427086145922361,0.0578029905349045,-0.14030064248115,-0.103230900628926,0.040059787767149,-0.150334085112919,-0.140095211996205,-0.124693520998541,-0.176277509964311,-0.12564131440026,-0.0970240593806986,0.029541783960601,0.142638004484723,0.218519505755854,0.153015941880858,0.244402627692651,0.26785985759578
"O43709",5,4,"BUD23_HUMAN Probable 18S rRNA (guanine-N(7))-methyltransferase",0.00928323842327869,0.113066333118334,0.0905400689759494,-0.0786382597758396,-0.134809360758123,-0.060654641714738,-0.0187203017949309,-0.0590368202783667,-0.110454224902305,0.179411970741603,0.132502353944229,0.112317734971477,0.0614316230980765,0.0319362177890718,-0.000497482596092252,-0.134748731354729,-0.0325185779269678,-0.100411139959928
"P48378|P48380",2,2,"RFX2_HUMAN DNA-binding protein RFX2",-0.140834614090313,-0.0698590130562092,-0.144598279940914,-0.19738770928511,-0.0637938476797417,0.0440507763786258,0.114225490496533,-0.0673415964119956,-0.034119309236785,0.0655508391579411,0.121512597519422,0.065434091499913,-0.0365472292921474,0.165850701147669,0.0371633077025147,0.0830439194968886,0.19296089427246,0.177632741985402
"Q7Z4W1",8,6,"DCXR_HUMAN L-xylulose reductase",-0.260094505941736,-0.300195357537875,-0.3621925760108,-0.111456549974918,-0.18884462954521,-0.14061003334516,0.0820012816931254,-0.0101764637660511,-0.0229353814111524,0.130211896302897,0.00634986997271202,0.0363626481828266,0.196513409457477,0.084162465138027,0.143072951127184,0.189927481943633,0.245724656320013,0.243883297511296
"Q96HE7",15,13,"ERO1A_HUMAN ERO1-like protein alpha",0.201775736411305,0.14327416988042,0.251280153458503,0.229165003700882,0.0881781920442644,0.152485610077873,0.0508807031829934,0.0752403972342768,0.186505014912091,-0.0812655486613265,-0.0276047043479639,-0.101364543142952,-0.216660674201096,-0.202639286888179,-0.152029754581097,-0.168099330404104,-0.127202097944174,-0.182370427977687
"Q96FQ6",5,4,"S10AG_HUMAN Protein S100-A16",-0.00966514318953039,-0.0571853462646627,-0.111586701999941,0.22958131378658,0.0281782199980705,0.154878663575949,-0.0755304341465111,-0.120910886881209,-0.173291460922243,-0.168123207993042,-0.181109577460453,-0.0600369514593668,0.0126518540487716,0.0586996237830298,0.0842934364102433,0.132248639367716,0.189723696599854,0.0671842627467429
"Q15393",38,30,"SF3B3_HUMAN Splicing factor 3B subunit 3",0.11600892580507,0.125556242221913,0.0845356085283274,-0.0386285909556752,-0.0330523885158333,-0.114334889507292,0.14505011357945,0.142734682918368,0.175194396938013,0.154072098697009,0.158207457728943,0.0796316210703682,-0.0291896526331956,-0.0596018104559035,-0.0934624685182981,-0.194934169852374,-0.313802877181404,-0.2778236314743
"Q69YN4",17,15,"VIR_HUMAN Protein virilizer homolog",0.104993933426181,0.0875030205239608,0.147031533787148,0.0306385220414608,0.0455781905294428,0.0270615620869004,0.160630911653039,0.196711169182798,0.264949011610028,0.0386056241818294,0.0742496450165281,0.060443113468442,-0.153340191594043,-0.182581517225288,-0.17390205835995,-0.276193198131933,-0.325208275015562,-0.294793871963903
"Q8IWV8",15,14,"UBR2_HUMAN E3 ubiquitin-protein ligase UBR2",-0.126387557663815,-0.125988235356908,-0.19085169571461,-0.0608478390171346,-0.0997725531498202,-0.034931555281732,-0.0140215695726569,0.0272002539050168,-0.0177325691986644,0.200512874281004,0.0464216188240105,0.106261919205409,0.135512587504997,0.0394882240034997,0.0405623663817789,0.0234994201928278,0.0389872875650446,0.021025374971694
"Q15772",7,6,"SPEG_HUMAN Striated muscle preferentially expressed protein kinase",NA,NA,-1.17916551832946,NA,NA,-0.794322111157995,NA,NA,-0.652222992769339,NA,0.00474677585559398,-0.0299940098711984,NA,0.624177018519215,0.640917995425127,NA,0.666454882435263,0.719407959892792
"Q8WY54",4,4,"PPM1E_HUMAN Protein phosphatase 1E",-0.749869260073267,-0.661454017818964,-1.0016986520846,-0.523722757376221,-0.5736382477131,-0.787998263154559,-0.449771999593539,-0.370286419802233,-0.591539027431922,0.169796829109769,-0.11231853368729,0.0438633436013384,0.719527738914881,1.07558116350909,1.19793056873247,1.35905173974054,1.57144242323669,1.7033447825794
"Q96RQ3",7,7,"MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",-0.598179182501647,-0.496801779487662,-0.460525490633815,-0.379823653902002,-0.212807641896322,-0.0990696901760452,0.104267530268516,-0.00538872231351208,-0.0687185881275929,0.156777235033321,0.0293271545114883,0.105890992427483,0.306162541405436,0.17515214588036,0.124374664848161,0.340281002264141,0.236436954960428,0.227234100204493
"P43490",23,22,"NAMPT_HUMAN Nicotinamide phosphoribosyltransferase",-0.0848777602960224,-0.106508688135249,-0.0490251532562319,0.23497514957718,0.148726922940908,0.193296261304792,0.274676736385587,0.214359664670831,0.244935822063977,0.0458369752049575,-0.0473148112461175,-0.00163764192633344,-0.126042726658746,-0.16374483697038,-0.191596725549338,-0.156584458913944,-0.237893872545351,-0.215565625596569
"Q6FIF0",3,3,"ZFAN6_HUMAN AN1-type zinc finger protein 6",-0.247559720682067,-0.220620454338615,-0.19942814880273,-0.121551845620073,-0.153608617473792,-0.0984219861086953,-0.0976538719009734,-0.156006592262624,-0.258794294986315,0.044284778289804,0.0302320418380345,0.0872527482976337,0.205913605351945,0.264351300391715,0.288831230252192,0.150947280923564,0.172880674757956,0.134783456590607
"Q9NXU5",4,4,"ARL15_HUMAN ADP-ribosylation factor-like protein 15",-0.313214384163985,-0.42199888487441,-0.277696558428111,-0.118426838656965,-0.120262952001112,-0.314957886532474,0.307190207327571,0.273884550189327,0.326613617772611,0.285020155997626,0.40575332212796,0.248680652122965,0.123906695647413,-0.0375013196075581,0.00775299538074051,-0.0276142227082015,-0.158150826184378,-0.17763743304697
"Q9P0L0",15,12,"VAPA_HUMAN Vesicle-associated membrane protein-associated protein A",-0.215627462614021,-0.225763648743441,-0.227976465558276,-0.0232994810546267,-0.0969636604740629,-0.0913163574587365,-0.00200358768575598,-0.0871183807212753,-0.114731438221064,-0.0898707464523892,-0.113960523271691,-0.0664866103317305,0.124047836521663,0.0963877337596162,0.125927758731069,0.345521520493216,0.31902059246842,0.317015169053988
"O95292",14,11,"VAPB_HUMAN Vesicle-associated membrane protein-associated protein B/C",-0.047472967800698,-0.0417630158093818,-0.0624399110336794,-0.040748380017653,-0.0742157218756674,-0.0880578790047862,-0.0230146035243837,-0.0729280182447242,-0.030228185996595,-0.0432902532705806,-0.139502469040299,-0.118113184956032,0.0625391895200059,0.0265743055156991,0.0476258080828665,0.229055032729544,0.207367369229918,0.200769721838907
"Q92508",23,23,"PIEZ1_HUMAN Piezo-type mechanosensitive ion channel component 1",-0.388538303018059,-0.323829456959504,-0.404937771052807,-0.167485364421224,-0.114518186549239,-0.152359901603417,0.120208913570517,0.0763075004563802,0.0240383330869008,0.20791893598622,0.124513465125915,0.125812860183947,0.206659847361948,0.174495472726201,0.170362340420795,0.169532543533712,0.100377292369846,0.0974991663699919
"P12109",21,19,"CO6A1_HUMAN Collagen alpha-1(VI) chain",-0.718593293009117,-0.666187137192387,-0.719274654365221,-0.459891590874946,-0.50519410255195,-0.495520628695043,-0.426977424278481,-0.439615208327653,-0.529190819971642,0.410578202331599,0.395478000219558,0.418497998903832,0.490448728199991,0.603700620426612,0.66420054750803,0.68972339625165,0.615656874192645,0.641203629928327
"P09012",9,9,"SNRPA_HUMAN U1 small nuclear ribonucleoprotein A",0.257763706611396,0.186067768628279,0.276643060922734,-0.124866610930724,-0.0107446916993024,-0.0989726568102197,0.175544632636794,0.296926730277405,0.392435902510896,0.109043734012397,0.178860357410568,0.0417791430302536,-0.206219997779379,-0.225099402365564,-0.198885670923006,-0.300926856024869,-0.391842219791032,-0.357506929716629
"P08579",5,5,"RU2B_HUMAN U2 small nuclear ribonucleoprotein B''",0.0331541916223015,0.0327340944891912,-0.0238523740040009,-0.0456123179585935,-0.033586352300474,-0.0128683114470132,0.20019521696392,0.118321227156388,0.122111935192741,0.0233586952206952,0.131027783958003,0.0493491181601,-0.0237498852632413,-0.0298035785795479,-0.113962412494932,-0.158760600301835,-0.0771977564046547,-0.163590929534086
"Q8IWA4",10,10,"MFN1_HUMAN Mitofusin-1",-0.21790464851924,-0.24373111866977,-0.226049694121072,-0.127346798194268,0.0240192227224903,0.0122440014059662,0.0271608797367539,0.0487317981911422,-0.000684497600097147,0.0257976972992164,0.106000137193607,0.173957570508206,0.127907448879707,0.0979335014066772,0.10638509527435,0.105055887530297,0.0447190145461885,0.0229331889269301
"Q99747",17,16,"SNAG_HUMAN Gamma-soluble NSF attachment protein",0.301713274421794,0.245870209337967,0.288215423095488,0.176423885715615,0.119868870794212,0.0865033689502927,-0.0648722137360161,-0.0796806231197196,-0.00308593124570534,-0.142655646708951,-0.132339144662271,-0.127000414954934,-0.136599404712755,-0.119546002186468,-0.130252311902965,-0.100078016681639,-0.14302472255761,-0.101489292553009
"Q9Y244",6,6,"POMP_HUMAN Proteasome maturation protein",-0.221478721857794,-0.215875013021227,-0.282588230261993,-0.162276387789032,-0.13095263122937,-0.218235910741899,-0.250635897657628,-0.248630555460801,-0.369375889952446,0.0531098300697882,0.050558560681971,0.0393146640999347,0.306411820895135,0.359318267043502,0.351748256669504,0.463992247194943,0.517492555235159,0.377060763776776
"P38435",7,7,"VKGC_HUMAN Vitamin K-dependent gamma-carboxylase",0.305377938359239,0.241225511606464,0.385988798048467,0.294149019544815,0.239841009168267,0.381583611565818,-0.105869517098639,-0.0940312439474344,-0.0949343054200793,-0.119418328039286,-0.0505577790973814,-0.0748527978951111,-0.137610742573516,-0.110486661103724,-0.131326519152982,-0.346445668902913,-0.294426324699826,-0.313909652976143
"Q8N5L8",4,4,"RP25L_HUMAN Ribonuclease P protein subunit p25-like protein",-0.152480975348994,-0.0848800503197728,-0.0819631032679989,-0.0693494889917706,-0.166344848983964,-0.0917636904497014,0.00696618544747489,0.0441618922739627,-0.105656089041396,0.0422718620086684,0.134910332076964,0.0657965516403601,0.111850747022409,0.145499735303407,0.0928868815341842,0.137680928928194,0.039119234729881,0.00105374659623312
"Q9P2P5",3,2,"HECW2_HUMAN E3 ubiquitin-protein ligase HECW2",-0.386939111570751,-0.304020724407297,-0.521775841292555,-0.0362542695650919,-0.123968309059175,0.0464574641080802,0.215246270029291,-0.0886103834371281,-0.397574823772666,0.199686271247457,-0.136671152698749,-0.174049737492286,0.55636320188055,0.254302402453498,0.192994982159073,0.415042884196758,0.223856722758231,0.289187069120067
"Q9H237",6,6,"PORCN_HUMAN Protein-serine O-palmitoleoyltransferase porcupine",0.291348122039569,0.245597790863769,0.428051919208093,0.0278364022797128,0.0547188426226294,0.112439459875302,0.0499042786988844,0.137551019383691,0.334060485224692,0.00724906470311902,0.096662667672261,-0.0803304625285023,-0.269302656461892,-0.256025449925678,-0.208311208103697,-0.431847186282533,-0.221682820476909,-0.33712198426176
"Q76FK4",11,11,"NOL8_HUMAN Nucleolar protein 8",-0.0241455450259401,-0.0700453975740335,-0.0792580961310718,-0.0425325711722517,-0.0200343622966209,-0.0167612744254223,-0.00383972641523031,-0.0735368244255102,-0.17979705230476,0.0753943981672841,0.0877214876624416,0.138696984077383,-0.0461717524213041,0.00649054143075799,0.047320392245425,0.0621543876836051,0.0603085667890129,0.00907239165040456
"O15075",12,12,"DCLK1_HUMAN Serine/threonine-protein kinase DCLK1",-1.58780808323724,-1.5481212822283,-1.74296654241871,-1.15079353825942,-1.33413473845944,-1.31248272250097,-0.244304459631493,-0.266398091886975,-0.416932473196582,0.654029653153011,0.284946334460496,0.484960801109646,0.709833809221553,1.13653657188958,1.17480002419856,1.86425899940938,1.72755377909507,1.40603240128078
"O15427",8,8,"MOT4_HUMAN Monocarboxylate transporter 4",0.503606402359173,0.495191552269906,0.577271713924461,0.429112086050515,0.396447964677835,0.418247210659921,0.23473976723049,0.212020362627764,0.25625904953105,-0.184050162203065,-0.234314120446864,-0.213766788893359,-0.349100165221904,-0.507736069583741,-0.53244280277023,-0.411288425561568,-0.525243019935172,-0.564954554715212
"O15484",8,7,"CAN5_HUMAN Calpain-5",0.184339993974289,0.173504798404223,0.332035946472531,0.25341033594616,0.265443531101165,0.349362238582149,0.292358770218389,0.279518521367503,0.441996473274569,-0.0171096908552375,0.111078585381586,0.0818791044297013,-0.205248875828259,-0.372869116657527,-0.340346512589427,-0.514091241762685,-0.572085458452307,-0.550911121299609
"Q9UGM6",5,5,"SYWM_HUMAN Tryptophan--tRNA ligase, mitochondrial",-0.259434045915917,-0.191274791626652,-0.180216071791831,-0.055349362444552,-0.183774262827607,-0.152503089566683,0.177568775307805,0.136038498772505,0.0822851799982841,0.224843607865226,0.127377359238117,0.12431637515781,0.0943679552524033,0.0594945874368547,0.0439644458805837,0.00283190663601296,-0.0604943998057997,0.0176150966632308
"Q7Z6J0",2,2,"SH3R1_HUMAN E3 ubiquitin-protein ligase SH3RF1",0.192815640932599,0.117245948657311,0.343516999595258,-0.151434361888179,-0.0367426598550793,0.0194677217792385,-0.352832664441438,0.162888735449388,0.182647722923455,0.393685725001894,0.0347620483792188,0.0761263081217544,0.246997330395779,-0.208954032011908,-0.115569724747491,-0.152346205644526,-0.243173212840606,-0.298962575502795
"Q8TCT8",5,5,"SPP2A_HUMAN Signal peptide peptidase-like 2A",0.0648915973888497,-0.0567176397877834,0.199466696830522,0.0206038049623167,-0.011145152825562,0.176435754047458,0.0900174711291095,-0.0457030953502416,0.240723500185281,-0.0707695838848305,0.0995757229912115,0.0129803380394761,-0.277249374279899,-0.197227711269627,-0.0746277753744337,-0.167759679319906,-0.140005833462741,-0.172270013999401
"P21281",20,19,"VATB2_HUMAN V-type proton ATPase subunit B, brain isoform",-0.0284901617444364,-0.0403936929714792,0.0255878266895959,-0.0451754019787146,-0.090594108603534,-0.206113481018376,0.153107257925626,0.153447424550962,0.24415446258172,0.173372082379048,0.193295505870979,0.0356699819920031,0.0362001002977549,-0.0754346765333074,-0.0832964728140317,-0.0203724072793419,-0.283235033228183,-0.170659952910509
"Q8N3P4",11,11,"VPS8_HUMAN Vacuolar protein sorting-associated protein 8 homolog",-0.175633496928522,-0.204779981137628,-0.133427323417361,-0.0146837675647543,-0.0797734047243222,0.0689124407636692,0.0736183949148053,0.0484103421065115,0.0787338686472936,0.0067810711613927,0.143159443664911,0.111994160388953,-0.00600306660832761,0.144252724449862,0.0201789743760911,0.0439458356767153,-0.0398703983673043,0.0678937318515215
"Q13685",6,6,"AAMP_HUMAN Angio-associated migratory cell protein",-0.0313790617539206,0.00812566466514056,0.112224498616434,-0.129169385620033,-0.00922894142350527,-0.0464273968551634,-0.0452447957826909,0.0115300196646349,0.0119163453046628,0.127638187816373,0.169755736921779,0.0901622921405468,0.0827228292188233,-0.0387931500301768,-0.0344026185613907,-0.0434995510659048,-0.103838624279201,-0.136479777239597
"P61916",6,6,"NPC2_HUMAN NPC intracellular cholesterol transporter 2",-0.66741013175671,-0.793582044172939,-0.716265646322381,-0.475368500008053,-0.592317606801455,-0.51333073331931,0.0928073710231339,0.190068499169623,0.165735912295447,0.407582212552868,0.356394361766193,0.290569396460736,0.229892879835463,0.235408057689154,0.333457780538479,0.346797514713653,0.469124567412334,0.316379121835886
